point,S2id,type
point_8820,20191031T101141_20191031T101411_T32SNF,nolabel
point_8823,20180921T101019_20180921T101647_T32SLF,nolabel
point_8823,20190409T101029_20190409T101028_T32SLF,nolabel
point_8823,20190414T101031_20190414T101248_T32SLF,nolabel
point_8823,20200426T101549_20200426T102352_T32SLF,nolabel
point_8823,20200508T101031_20200508T101648_T32SLF,nolabel
point_8824,20190411T100031_20190411T100650_T33TTG,nolabel
point_8824,20190615T100039_20190615T100910_T32TQM,nolabel
point_8824,20190908T100031_20190908T100836_T32TQM,nolabel
point_8824,20200306T100021_20200306T100156_T33TTG,nolabel
point_8824,20200528T101031_20200528T101845_T32TQM,nolabel
point_8827,20190305T101021_20190305T101019_T32TPN,nolabel
point_8827,20191001T101031_20191001T101659_T32TPN,nolabel
point_8827,20191130T101401_20191130T101406_T32TPN,nolabel
point_8827,20200228T101021_20200228T101400_T32TPN,nolabel
point_8827,20200329T101021_20200329T101346_T32TPN,nolabel
point_8828,20190305T101021_20190305T101019_T32TQP,nolabel
point_8828,20190404T101031_20190404T101702_T32TQP,nolabel
point_8828,20200306T100021_20200306T100156_T32TQP,nolabel
point_8828,20200609T100029_20200609T100615_T32TQP,nolabel
point_8828,20200709T100029_20200709T100245_T32TQP,nolabel
point_8829,20180615T100031_20180615T100522_T32TQP,nolabel
point_8829,20180901T101019_20180901T101015_T32TQP,nolabel
point_8829,20190429T101029_20190429T101238_T32TQP,nolabel
point_8829,20200205T100211_20200205T100353_T32TQP,nolabel
point_8829,20200423T100549_20200423T100736_T32TQP,nolabel
point_8831,20180409T101031_20180409T101343_T32TPQ,nolabel
point_8831,20181105T101211_20181105T101404_T32TPQ,nolabel
point_8831,20190104T101411_20190104T101407_T32TPQ,nolabel
point_8831,20190802T101031_20190802T101344_T32TPQ,nolabel
point_8831,20200228T101021_20200228T101400_T32TPQ,nolabel
point_8832,20190127T102311_20190127T102327_T32TNQ,nolabel
point_8832,20190726T102031_20190726T102654_T32TNQ,nolabel
point_8832,20190825T102031_20190825T102430_T32TNQ,nolabel
point_8832,20200322T102021_20200322T102801_T32TNQ,nolabel
point_8832,20200620T102031_20200620T102641_T32TNQ,nolabel
point_8833,20180414T101019_20180414T101536_T32TNM,nolabel
point_8833,20181123T102339_20181123T102334_T32TNM,nolabel
point_8833,20190919T102019_20190919T102804_T32TNM,nolabel
point_8833,20200304T101019_20200304T101022_T32TNM,nolabel
point_8833,20200727T101031_20200727T101605_T32TNM,nolabel
point_8836,20180310T101021_20180310T101020_T32TMK,nolabel
point_8836,20180807T101021_20180807T101024_T32TMK,nolabel
point_8836,20181215T101421_20181215T101420_T32TMK,nolabel
point_8836,20191128T102259_20191128T102255_T32TMK,nolabel
point_8836,20200727T101031_20200727T101605_T32TMK,nolabel
point_8837,20180419T101031_20180419T101457_T32TNK,nolabel
point_8837,20180613T101019_20180613T101424_T32TNK,nolabel
point_8837,20190208T101159_20190208T101158_T32TNK,nolabel
point_8837,20191001T101031_20191001T101659_T32TNK,nolabel
point_8837,20191205T101309_20191205T101308_T32TNK,nolabel
point_8838,20180310T101021_20180310T101020_T32TNL,nolabel
point_8838,20180613T101019_20180613T101424_T32TNL,nolabel
point_8838,20190417T102031_20190417T102431_T32TNL,nolabel
point_8838,20200228T101021_20200228T101400_T32TNL,nolabel
point_8838,20200428T101031_20200428T101841_T32TNL,nolabel
point_8839,20190203T101221_20190203T101608_T32SNJ,nolabel
point_8839,20190603T101031_20190603T101642_T32SNJ,nolabel
point_8839,20200408T101021_20200408T101923_T32SNJ,nolabel
point_8839,20200428T101031_20200428T101841_T32SNJ,nolabel
point_8839,20200727T101031_20200727T101605_T32SNJ,nolabel
point_8840,20180418T095029_20180418T095027_T33TWE,nolabel
point_8840,20190130T094239_20190130T094638_T33TWE,nolabel
point_8840,20200313T095031_20200313T095203_T33TWE,nolabel
point_8840,20200618T094041_20200618T094609_T33TWE,nolabel
point_8840,20200706T095029_20200706T095031_T33TWE,nolabel
point_8841,20180908T100019_20180908T100842_T33TVG,nolabel
point_8841,20190312T100021_20190312T100749_T33TVG,nolabel
point_8841,20190816T095031_20190816T095419_T33TVG,nolabel
point_8841,20200430T100019_20200430T100456_T33TVG,nolabel
point_8841,20200716T095029_20200716T095236_T33TVG,nolabel
point_8843,20181105T101211_20181105T101404_T32TPQ,nolabel
point_8843,20190104T101411_20190104T101407_T32TPQ,nolabel
point_8843,20190703T101031_20190703T101051_T32TPQ,nolabel
point_8843,20190802T101031_20190802T101344_T32TPQ,nolabel
point_8843,20200329T101021_20200329T101346_T32TPQ,nolabel
point_8844,20200117T102249_20200117T102248_T32TPR,nolabel
point_8844,20200416T101549_20200416T102015_T32TPR,nolabel
point_8844,20200516T101559_20200516T102113_T32TPR,nolabel
point_8844,20200528T101031_20200528T101244_T32TPR,nolabel
point_8844,20200727T101031_20200727T101605_T32TPR,nolabel
point_8845,20180708T101031_20180708T101025_T32TPS,nolabel
point_8845,20180807T101021_20180807T101024_T32TPS,nolabel
point_8845,20181205T101401_20181205T101359_T32TPS,nolabel
point_8845,20190802T101031_20190802T101344_T32TPS,nolabel
point_8845,20190901T101031_20190901T101134_T32TPS,nolabel
point_8848,20180711T102021_20180711T102024_T32TPT,nolabel
point_8848,20180726T102019_20180726T102150_T32TPT,nolabel
point_8848,20190919T102019_20190919T102022_T32TPT,nolabel
point_8848,20200712T100559_20200712T101617_T32TPT,nolabel
point_8848,20200730T102031_20200730T102706_T32TPT,nolabel
point_8850,20190714T103029_20190714T103635_T32TMS,nolabel
point_8850,20190726T102031_20190726T102654_T32TMS,nolabel
point_8850,20190825T102031_20190825T102430_T32TMS,nolabel
point_8850,20190912T103019_20190912T103022_T32TMS,nolabel
point_8850,20200720T102031_20200720T102636_T32TMS,nolabel
point_8856,20180308T102019_20180308T102241_T32TMP,nolabel
point_8856,20180402T102021_20180402T102435_T32TMP,nolabel
point_8856,20180904T102019_20180904T102014_T32TMP,nolabel
point_8856,20190502T102029_20190502T102223_T32TMP,nolabel
point_8856,20200226T101909_20200226T102438_T32TMP,nolabel
point_8857,20190328T102021_20190328T102743_T32TMQ,nolabel
point_8857,20190402T102029_20190402T102026_T32TMQ,nolabel
point_8857,20190420T103031_20190420T103655_T32TMQ,nolabel
point_8857,20200209T103059_20200209T103100_T32TMQ,nolabel
point_8857,20200623T103031_20200623T103426_T32TMQ,nolabel
point_8858,20180525T103021_20180525T103024_T31TGJ,nolabel
point_8858,20180624T103021_20180624T103503_T31TGJ,nolabel
point_8858,20181022T103051_20181022T103053_T32TLP,nolabel
point_8858,20200214T103121_20200214T103417_T32TLP,nolabel
point_8858,20200315T103021_20200315T103839_T31TGJ,nolabel
point_8859,20180224T103021_20180224T103018_T32TLQ,nolabel
point_8859,20180823T103021_20180823T103535_T31TGK,nolabel
point_8859,20190619T103031_20190619T103536_T32TLQ,nolabel
point_8859,20190818T103031_20190818T103539_T31TGK,nolabel
point_8859,20200414T103021_20200414T103654_T32TLQ,nolabel
point_8860,20180823T103021_20180823T103535_T32TLQ,nolabel
point_8860,20190520T103031_20190520T103040_T31TGK,nolabel
point_8860,20190818T103031_20190818T103539_T32TLQ,nolabel
point_8860,20190917T103021_20190917T103549_T31TGK,nolabel
point_8860,20200713T103031_20200713T103703_T31TGK,nolabel
point_8861,20180823T103021_20180823T103535_T32TLR,nolabel
point_8861,20180922T103021_20180922T103017_T31TGL,nolabel
point_8861,20190420T103031_20190420T103655_T32TLR,nolabel
point_8861,20190917T103021_20190917T103549_T31TGL,nolabel
point_8861,20200713T103031_20200713T103703_T32TLR,nolabel
point_8862,20180922T103021_20180922T103017_T31TGL,nolabel
point_8862,20181022T103051_20181022T103053_T31TGL,nolabel
point_8862,20190719T103031_20190719T103715_T31TGL,nolabel
point_8862,20190818T103031_20190818T103539_T32TLR,nolabel
point_8862,20200713T103031_20200713T103703_T31TGL,nolabel
point_8864,20180413T104019_20180413T104443_T31TGN,nolabel
point_8864,20180724T103021_20180724T103551_T32TLT,nolabel
point_8864,20180811T104019_20180811T104017_T32TLT,nolabel
point_8864,20180910T104019_20180910T104237_T31TGN,nolabel
point_8864,20200402T103619_20200402T103949_T32TLT,nolabel
point_8865,20180727T104021_20180727T104023_T32ULU,nolabel
point_8865,20191231T103339_20191231T103335_T32ULU,nolabel
point_8865,20200303T103829_20200303T104450_T32ULU,nolabel
point_8865,20200601T103629_20200601T104439_T32ULU,nolabel
point_8865,20200623T103031_20200623T103426_T31UGP,nolabel
point_8866,20180227T104021_20180227T104236_T32ULU,nolabel
point_8866,20180528T104021_20180528T104613_T31UGP,nolabel
point_8866,20200517T104031_20200517T104600_T32ULU,nolabel
point_8866,20200628T102559_20200628T103139_T32ULU,nolabel
point_8866,20200701T103629_20200701T104338_T32ULU,nolabel
point_8869,20180329T104021_20180329T104021_T32ULA,nolabel
point_8869,20190505T103029_20190505T103030_T32ULA,nolabel
point_8869,20190523T104031_20190523T104026_T32ULA,nolabel
point_8869,20200517T104031_20200517T104600_T32ULA,nolabel
point_8869,20200728T102559_20200728T103150_T32ULA,nolabel
point_8872,20180602T104019_20180602T104102_T31UFQ,nolabel
point_8872,20191025T104029_20191025T104457_T31UFQ,nolabel
point_8872,20200422T103619_20200422T103903_T31UFQ,nolabel
point_8872,20200522T103629_20200522T103623_T31UFQ,nolabel
point_8872,20200621T103629_20200621T103745_T31UFQ,nolabel
point_8874,20180503T104019_20180503T104209_T31UFS,nolabel
point_8874,20180801T104019_20180801T104018_T31UFS,nolabel
point_8874,20190317T105021_20190317T105035_T31UFS,nolabel
point_8874,20190416T105031_20190416T105029_T31UFS,nolabel
point_8874,20191025T104029_20191025T104457_T31UFS,nolabel
point_8875,20190528T104029_20190528T104522_T31UFS,nolabel
point_8875,20191224T104349_20191224T104343_T31UFS,nolabel
point_8875,20200422T103619_20200422T103903_T31UFS,nolabel
point_8875,20200621T103629_20200621T103745_T31UFS,nolabel
point_8875,20200721T103629_20200721T103629_T31UFS,nolabel
point_8877,20180304T104019_20180304T104407_T31UFT,nolabel
point_8877,20181018T105031_20181018T105349_T31UFT,nolabel
point_8877,20200422T103619_20200422T103903_T31UFT,nolabel
point_8877,20200621T103629_20200621T103745_T31UFT,nolabel
point_8877,20200721T103629_20200721T103629_T31UFT,nolabel
point_8878,20190913T105031_20190913T105206_T31UFU,nolabel
point_8878,20200118T104351_20200118T104425_T31UFU,nolabel
point_8878,20200405T104619_20200405T105015_T31UFU,nolabel
point_8878,20200410T105031_20200410T105144_T31UFU,nolabel
point_8878,20200621T103629_20200621T103745_T31UFU,nolabel
point_8879,20180116T105359_20180116T105527_T31UFV,nolabel
point_8879,20180615T105029_20180615T105401_T31UFV,nolabel
point_8879,20180925T104021_20180925T104119_T31UFV,nolabel
point_8879,20190215T105131_20190215T105128_T31UFV,nolabel
point_8879,20200721T103629_20200721T103629_T31UFV,nolabel
point_8880,20180913T105019_20180913T105053_T31UFV,nolabel
point_8880,20190913T105031_20190913T105206_T31UFV,nolabel
point_8880,20200405T104619_20200405T105015_T31UFV,nolabel
point_8880,20200410T105031_20200410T105144_T31UFV,nolabel
point_8880,20200505T104619_20200505T105138_T31UFV,nolabel
point_8881,20181224T104441_20181224T104437_T32ULE,nolabel
point_8881,20190821T104031_20190821T104025_T32ULE,nolabel
point_8881,20190908T105029_20190908T105028_T32ULE,nolabel
point_8881,20200517T104031_20200517T104600_T32ULE,nolabel
point_8881,20200716T104031_20200716T104559_T31UGV,nolabel
point_8883,20190511T105039_20190511T105205_T32ULD,nolabel
point_8883,20190622T104031_20190622T104026_T32ULD,nolabel
point_8883,20200318T104021_20200318T104018_T31UGU,nolabel
point_8883,20200417T104021_20200417T104557_T32ULD,nolabel
point_8883,20200517T104031_20200517T104600_T32ULD,nolabel
point_8884,20180826T104021_20180826T104155_T32ULC,nolabel
point_8884,20181025T104121_20181025T104115_T31UGT,nolabel
point_8884,20190622T104031_20190622T104026_T31UGT,nolabel
point_8884,20200417T104021_20200417T104557_T31UGT,nolabel
point_8884,20200611T103629_20200611T103625_T31UGT,nolabel
point_8885,20180329T104021_20180329T104021_T32ULB,nolabel
point_8885,20180428T104021_20180428T104024_T31UGS,nolabel
point_8885,20180925T104021_20180925T104119_T32ULB,nolabel
point_8885,20190821T104031_20190821T104025_T31UGS,nolabel
point_8885,20200417T104021_20200417T104557_T32ULB,nolabel
point_8886,20180405T103021_20180405T103022_T32UMB,nolabel
point_8886,20180704T103021_20180704T103023_T32UMB,nolabel
point_8886,20190430T103031_20190430T103551_T32UMB,nolabel
point_8886,20190823T103029_20190823T103244_T32UMB,nolabel
point_8886,20200623T103031_20200623T103426_T32UMB,nolabel
point_8887,20180324T104019_20180324T104016_T32UMC,nolabel
point_8887,20190212T104141_20190212T104426_T32UMC,nolabel
point_8887,20190617T104029_20190617T104030_T32UMC,nolabel
point_8887,20190823T103029_20190823T103244_T32UMC,nolabel
point_8887,20190927T103021_20190927T103023_T32UMC,nolabel
point_8889,20180902T103021_20180902T103020_T32UME,nolabel
point_8889,20190425T103029_20190425T103029_T32UME,nolabel
point_8889,20190617T104029_20190617T104030_T32UME,nolabel
point_8889,20191114T104209_20191114T104212_T32UME,nolabel
point_8889,20200424T103021_20200424T103418_T32UME,nolabel
point_8890,20190224T103019_20190224T103021_T32UNE,nolabel
point_8890,20190331T103021_20190331T103301_T32UNE,nolabel
point_8890,20190518T104029_20190518T104031_T32UNE,nolabel
point_8890,20200219T102949_20200219T102950_T32UNE,nolabel
point_8890,20200313T103719_20200313T104333_T32UNE,nolabel
point_8891,20190617T104029_20190617T104030_T32UND,nolabel
point_8891,20190828T103021_20190828T103331_T32UND,nolabel
point_8891,20190910T104021_20190910T104021_T32UND,nolabel
point_8891,20200407T104021_20200407T104541_T32UND,nolabel
point_8891,20200424T103021_20200424T103418_T32UND,nolabel
point_8892,20180417T102019_20180417T102021_T32UNC,nolabel
point_8892,20180512T102031_20180512T102148_T32UNC,nolabel
point_8892,20181208T102401_20181208T102407_T32UNC,nolabel
point_8892,20200325T103021_20200325T103018_T32UNC,nolabel
point_8892,20200605T101559_20200605T101559_T32UNC,nolabel
point_8895,20190407T102021_20190407T102458_T32UPB,nolabel
point_8895,20190507T102031_20190507T102226_T32UPB,nolabel
point_8895,20190525T103029_20190525T103316_T32UPB,nolabel
point_8895,20191022T103059_20191022T103055_T32UPB,nolabel
point_8895,20200419T102549_20200419T103515_T32UPB,nolabel
point_8897,20180824T100031_20180824T100141_T33UVQ,nolabel
point_8897,20190421T100031_20190421T100030_T33UVQ,nolabel
point_8897,20190620T100031_20190620T100204_T33UVQ,nolabel
point_8897,20190807T101029_20190807T101242_T33UVQ,nolabel
point_8897,20191006T101029_20191006T101025_T33UVQ,nolabel
point_8901,20180426T100031_20180426T100155_T33UVR,nolabel
point_8901,20190620T100031_20190620T100204_T33UVR,nolabel
point_8901,20190918T100031_20190918T100026_T33UVR,nolabel
point_8901,20191018T100031_20191018T100432_T33UVR,nolabel
point_8901,20200301T100029_20200301T100303_T33UVR,nolabel
point_8902,20180713T101029_20180713T101023_T33UVS,nolabel
point_8902,20190720T100031_20190720T100521_T33UVS,nolabel
point_8902,20190906T101029_20190906T101026_T33UVS,nolabel
point_8902,20190918T100031_20190918T100026_T33UVS,nolabel
point_8902,20200316T100021_20200316T100023_T33UVS,nolabel
point_8903,20190421T100031_20190421T100030_T33UVT,nolabel
point_8903,20190720T100031_20190720T100521_T33UVT,nolabel
point_8903,20200215T100111_20200215T100547_T33UVT,nolabel
point_8903,20200515T100031_20200515T100032_T33UVT,nolabel
point_8903,20200714T100031_20200714T100545_T33UVT,nolabel
point_8904,20180718T101031_20180718T101539_T33UVU,nolabel
point_8904,20180805T102019_20180805T102019_T33UVU,nolabel
point_8904,20200322T102021_20200322T102446_T33UVU,nolabel
point_8904,20200421T102021_20200421T102321_T33UVU,nolabel
point_8904,20200426T101549_20200426T102352_T33UVU,nolabel
point_8906,20180514T101029_20180514T101052_T33UVU,nolabel
point_8906,20180911T101019_20180911T101438_T33UVU,nolabel
point_8906,20200403T100549_20200403T100808_T33UVU,nolabel
point_8906,20200521T102031_20200521T102329_T33UVU,nolabel
point_8906,20200526T101559_20200526T101605_T33UVU,nolabel
point_8908,20190608T101029_20190608T101032_T33UVV,nolabel
point_8908,20191006T101029_20191006T101025_T33UVV,nolabel
point_8908,20191205T101309_20191205T101308_T33UVV,nolabel
point_8908,20200403T100549_20200403T100808_T33UVV,nolabel
point_8908,20200503T100549_20200503T100801_T33UVV,nolabel
point_8910,20180601T102021_20180601T102024_T33UUA,nolabel
point_8910,20180904T102019_20180904T102014_T33UUA,nolabel
point_8910,20181009T102021_20181009T102020_T33UUA,nolabel
point_8910,20191029T102039_20191029T102520_T33UUA,nolabel
point_8910,20200526T101559_20200526T101605_T33UUA,nolabel
point_8917,20180315T101019_20180315T101038_T33UXA,nolabel
point_8917,20190715T100039_20190715T100035_T33UXA,nolabel
point_8917,20200314T101019_20200314T101022_T33UXA,nolabel
point_8917,20200614T100031_20200614T100243_T33UXA,nolabel
point_8917,20200727T101031_20200727T101030_T33UXA,nolabel
point_8918,20190504T101031_20190504T101433_T33UXA,nolabel
point_8918,20200410T100029_20200410T100407_T33UXA,nolabel
point_8918,20200510T100029_20200510T100441_T33UXA,nolabel
point_8918,20200627T101031_20200627T101243_T33UXA,nolabel
point_8918,20200722T100559_20200722T100846_T33UXA,nolabel
point_8919,20180708T101031_20180708T101025_T33UXV,nolabel
point_8919,20190615T100039_20190615T100034_T33UXV,nolabel
point_8919,20190715T100039_20190715T100035_T33UXV,nolabel
point_8919,20200410T100029_20200410T100407_T33UXV,nolabel
point_8919,20200510T100029_20200510T100441_T33UXV,nolabel
point_8920,20180310T101021_20180310T101020_T33UXU,nolabel
point_8920,20180708T101031_20180708T101025_T33UXU,nolabel
point_8920,20190603T101031_20190603T101041_T33UXU,nolabel
point_8920,20190715T100039_20190715T100035_T33UXU,nolabel
point_8920,20200627T101031_20200627T101243_T33UXU,nolabel
point_8921,20181129T095341_20181129T095341_T33UXU,nolabel
point_8921,20190814T100039_20190814T100304_T33UXU,nolabel
point_8921,20191013T100029_20191013T100027_T33UXU,nolabel
point_8921,20200311T100029_20200311T100520_T33UXU,nolabel
point_8921,20200410T100029_20200410T100407_T33UXU,nolabel
point_8923,20190627T095031_20190627T095541_T33UXT,nolabel
point_8923,20190702T095039_20190702T095306_T33UXT,nolabel
point_8923,20190715T100039_20190715T100035_T33UXT,nolabel
point_8923,20190814T100039_20190814T100304_T33UXT,nolabel
point_8923,20200311T100029_20200311T100520_T33UXT,nolabel
point_8924,20180702T095031_20180702T095345_T33UXS,nolabel
point_8924,20181018T100029_20181018T100215_T33UXS,nolabel
point_8924,20190128T095251_20190128T095511_T33UXS,nolabel
point_8924,20190627T095031_20190627T095541_T33UXS,nolabel
point_8924,20200422T095031_20200422T095031_T33UXS,nolabel
point_8925,20180801T095031_20180801T095403_T33UXR,nolabel
point_8925,20190715T100039_20190715T100035_T33UXR,nolabel
point_8925,20190814T100039_20190814T100304_T33UXR,nolabel
point_8925,20200410T100029_20200410T100407_T33UXR,nolabel
point_8925,20200709T100029_20200709T100245_T33UXR,nolabel
point_8926,20180831T095031_20180831T095356_T33UXR,nolabel
point_8926,20190715T100039_20190715T100647_T33UXR,nolabel
point_8926,20190826T095031_20190826T095031_T33UXR,nolabel
point_8926,20200422T095031_20200422T095031_T33UXR,nolabel
point_8926,20200510T100029_20200510T100441_T33UXR,nolabel
point_8927,20180702T095031_20180702T095345_T33UXQ,nolabel
point_8927,20180831T095031_20180831T095356_T33UXQ,nolabel
point_8927,20190627T095031_20190627T095541_T33UXQ,nolabel
point_8927,20190814T100039_20190814T100304_T33UXQ,nolabel
point_8927,20191025T095101_20191025T095100_T33UXQ,nolabel
point_8928,20190329T095031_20190329T095315_T33UXQ,nolabel
point_8928,20190715T100039_20190715T100647_T33UXQ,nolabel
point_8928,20190925T095031_20190925T095330_T33UXQ,nolabel
point_8928,20191013T100029_20191013T100027_T33UXQ,nolabel
point_8928,20200323T095031_20200323T095536_T33UXQ,nolabel
point_8931,20181222T100421_20181222T100419_T33UWQ,nolabel
point_8931,20190421T100031_20190421T100030_T33UWQ,nolabel
point_8931,20190720T100031_20190720T100521_T33UWQ,nolabel
point_8931,20190819T100031_20190819T100322_T33UWQ,nolabel
point_8931,20190913T100029_20190913T100548_T33UWQ,nolabel
point_8932,20180809T100019_20180809T100021_T33TWN,nolabel
point_8932,20180908T100019_20180908T100017_T33TWN,nolabel
point_8932,20190605T100039_20190605T100530_T33TWN,nolabel
point_8932,20190705T100039_20190705T100705_T33TWN,nolabel
point_8932,20190903T100029_20190903T100659_T33TWN,nolabel
point_8933,20180705T100031_20180705T100508_T33TWN,nolabel
point_8933,20190702T095039_20190702T095306_T33TWN,nolabel
point_8933,20190913T100029_20190913T100548_T33TWN,nolabel
point_8933,20200227T095029_20200227T095026_T33TWN,nolabel
point_8933,20200621T095041_20200621T095321_T33TWN,nolabel
point_8934,20190106T100409_20190106T100408_T33TWN,nolabel
point_8934,20190413T095039_20190413T095103_T33TWN,nolabel
point_8934,20190903T100029_20190903T100659_T33TWN,nolabel
point_8934,20200412T095031_20200412T095028_T33TWN,nolabel
point_8934,20200611T095041_20200611T095036_T33TWN,nolabel
point_8944,20180809T100019_20180809T100021_T33TVM,nolabel
point_8944,20190605T100039_20190605T100530_T33TVM,nolabel
point_8944,20190903T100029_20190903T100659_T33TVM,nolabel
point_8944,20200131T100139_20200131T100542_T33TVM,nolabel
point_8944,20200729T100029_20200729T100152_T33TVM,nolabel
point_8946,20180324T095031_20180324T095537_T33TWL,nolabel
point_8946,20181207T100409_20181207T100403_T33TWL,nolabel
point_8946,20200227T095029_20200227T095026_T33TWL,nolabel
point_8946,20200430T100019_20200430T100456_T33TWL,nolabel
point_8946,20200530T100029_20200530T100502_T33TWL,nolabel
point_8947,20180411T100029_20180411T100024_T33TWK,nolabel
point_8947,20190816T095031_20190816T095419_T33TWK,nolabel
point_8947,20190928T100031_20190928T100155_T33TWK,nolabel
point_8947,20191015T095031_20191015T095354_T33TWK,nolabel
point_8947,20200131T100139_20200131T100542_T33TWK,nolabel
point_8948,20180920T095021_20180920T095328_T33TWK,nolabel
point_8948,20191010T095029_20191010T095728_T33TWK,nolabel
point_8948,20200407T095029_20200407T095026_T33TWK,nolabel
point_8948,20200606T095029_20200606T095031_T33TWK,nolabel
point_8948,20200711T095031_20200711T095034_T33TWK,nolabel
point_8957,20181015T095029_20181015T095337_T33TXN,nolabel
point_8957,20190314T095029_20190314T095447_T33TXN,nolabel
point_8957,20190612T095039_20190612T095109_T33TXN,nolabel
point_8957,20200323T095031_20200323T095536_T33TXN,nolabel
point_8957,20200706T095029_20200706T095031_T33TXN,nolabel
point_8958,20180720T100029_20180720T100241_T33UXP,nolabel
point_8958,20190317T100029_20190317T100419_T33UXP,nolabel
point_8958,20190814T100039_20190814T100304_T33UXP,nolabel
point_8958,20191124T095331_20191124T095329_T33UXP,nolabel
point_8958,20200709T100029_20200709T100245_T33UXP,nolabel
point_8959,20180702T095031_20180702T095345_T33UXR,nolabel
point_8959,20190913T100029_20190913T100548_T33UXR,nolabel
point_8959,20200422T095031_20200422T095031_T33UXR,nolabel
point_8959,20200510T100029_20200510T100441_T33UXR,nolabel
point_8959,20200609T100029_20200609T100615_T33UXR,nolabel
point_8960,20180702T095031_20180702T095345_T33UXS,nolabel
point_8960,20180801T095031_20180801T095403_T33UXS,nolabel
point_8960,20181030T095121_20181030T095351_T33UXS,nolabel
point_8960,20190913T100029_20190913T100548_T33UXS,nolabel
point_8960,20200410T100029_20200410T100407_T33UXS,nolabel
point_8961,20180819T100019_20180819T100323_T33UWS,nolabel
point_8961,20190416T100029_20190416T100607_T33UWS,nolabel
point_8961,20190928T100031_20190928T100155_T33UWS,nolabel
point_8961,20191212T100319_20191212T100320_T33UWS,nolabel
point_8961,20200609T100029_20200609T100615_T33UWS,nolabel
point_8963,20180426T100031_20180426T100155_T33UWT,nolabel
point_8963,20180725T100031_20180725T100132_T33UWT,nolabel
point_8963,20180911T101019_20180911T101438_T33UWT,nolabel
point_8963,20190421T100031_20190421T100030_T33UWT,nolabel
point_8963,20190807T101029_20190807T101242_T33UWT,nolabel
point_8964,20180322T100019_20180322T100233_T33UWT,nolabel
point_8964,20190620T100031_20190620T100204_T33UWT,nolabel
point_8964,20200316T100021_20200316T100023_T33UWT,nolabel
point_8964,20200515T100031_20200515T100032_T33UWT,nolabel
point_8964,20200609T100029_20200609T100615_T33UWT,nolabel
point_8965,20180713T101029_20180713T101023_T33UWT,nolabel
point_8965,20190620T100031_20190620T100204_T33UWT,nolabel
point_8965,20190918T100031_20190918T100026_T33UWT,nolabel
point_8965,20200301T100029_20200301T100303_T33UWT,nolabel
point_8965,20200316T100021_20200316T100023_T33UWT,nolabel
point_8967,20180625T100031_20180625T100523_T33UWU,nolabel
point_8967,20180713T101029_20180713T101023_T33UWU,nolabel
point_8967,20180812T101019_20180812T101124_T33UWU,nolabel
point_8967,20190615T100039_20190615T100034_T33UWU,nolabel
point_8967,20200515T100031_20200515T100032_T33UWU,nolabel
point_8968,20180109T101401_20180109T101536_T33UXU,nolabel
point_8968,20180708T101031_20180708T101025_T33UXU,nolabel
point_8968,20180906T101021_20180906T101022_T33UXU,nolabel
point_8968,20191031T101141_20191031T101411_T33UXU,nolabel
point_8968,20200727T101031_20200727T101030_T33UXU,nolabel
point_8969,20180819T100019_20180819T100323_T33UXU,nolabel
point_8969,20190920T095029_20190920T095354_T33UXU,nolabel
point_8969,20191219T095319_20191219T095346_T33UXU,nolabel
point_8969,20200517T095029_20200517T095029_T33UXU,nolabel
point_8969,20200716T095029_20200716T095236_T33UXU,nolabel
point_8973,20180412T102021_20180412T102024_T32UND,nolabel
point_8973,20190507T102031_20190507T102226_T32UND,nolabel
point_8973,20191221T103339_20191221T103534_T32UND,nolabel
point_8973,20200401T102021_20200401T102432_T32UND,nolabel
point_8973,20200605T101559_20200605T101559_T32UND,nolabel
point_8975,20180913T100021_20180913T100023_T33TUN,nolabel
point_8975,20190511T100031_20190511T100030_T33TUN,nolabel
point_8975,20190809T100031_20190809T100638_T33TUN,nolabel
point_8975,20190827T101029_20190827T101554_T33TUN,nolabel
point_8975,20200704T100031_20200704T100635_T33TUN,nolabel
point_8979,20180817T101021_20180817T101024_T33UUQ,nolabel
point_8979,20181016T101021_20181016T101021_T33UUQ,nolabel
point_8979,20181125T101331_20181125T101402_T33UUQ,nolabel
point_8979,20190514T101031_20190514T101441_T33UUQ,nolabel
point_8979,20190613T101031_20190613T101027_T33UUQ,nolabel
point_8981,20180618T101021_20180618T101024_T33UUR,nolabel
point_8981,20180718T101031_20180718T101539_T33UUR,nolabel
point_8981,20180916T101021_20180916T101512_T33UUR,nolabel
point_8981,20190114T101351_20190114T101352_T33UUR,nolabel
point_8981,20190514T101031_20190514T101441_T33UUR,nolabel
point_8982,20180916T101021_20180916T101512_T33UUR,nolabel
point_8982,20190713T101031_20190713T101515_T33UUR,nolabel
point_8982,20191011T101031_20191011T101621_T33UUR,nolabel
point_8982,20191210T101411_20191210T101409_T33UUR,nolabel
point_8982,20200508T101031_20200508T101648_T33UUR,nolabel
point_8983,20180805T102019_20180805T102019_T32UQB,nolabel
point_8983,20190315T101021_20190315T101043_T32UQB,nolabel
point_8983,20190601T102029_20190601T102031_T32UQB,nolabel
point_8983,20200508T101031_20200508T101029_T33UUS,nolabel
point_8983,20200526T101559_20200526T101605_T33UUS,nolabel
point_8985,20180726T102019_20180726T102150_T32UPV,nolabel
point_8985,20190308T102021_20190308T102017_T32UPV,nolabel
point_8985,20190706T102031_20190706T102357_T32UPV,nolabel
