"id","ts_folders","ts_json","roy_folder","final_dataset"
9896,TRUE,FALSE,NA,NA
9897,TRUE,FALSE,NA,NA
9898,TRUE,FALSE,NA,NA
9899,TRUE,FALSE,NA,NA
9900,TRUE,FALSE,NA,NA
9901,TRUE,FALSE,NA,NA
9902,TRUE,FALSE,NA,NA
9903,TRUE,FALSE,NA,NA
9904,TRUE,FALSE,NA,NA
9905,TRUE,FALSE,NA,NA
9906,TRUE,FALSE,NA,NA
9907,TRUE,FALSE,NA,NA
9908,TRUE,FALSE,NA,NA
9909,TRUE,FALSE,NA,NA
9910,TRUE,FALSE,NA,NA
9911,TRUE,FALSE,NA,NA
9912,TRUE,FALSE,NA,NA
9913,TRUE,FALSE,NA,NA
9914,TRUE,FALSE,NA,NA
9915,TRUE,FALSE,NA,NA
9916,TRUE,FALSE,NA,NA
9917,TRUE,FALSE,NA,NA
9918,TRUE,FALSE,NA,NA
9919,TRUE,FALSE,NA,NA
9920,TRUE,FALSE,NA,NA
9921,TRUE,FALSE,NA,NA
9922,TRUE,FALSE,NA,NA
9923,TRUE,FALSE,NA,NA
9924,TRUE,FALSE,NA,NA
9925,TRUE,FALSE,NA,NA
9926,FALSE,FALSE,NA,NA
9927,FALSE,FALSE,NA,NA
9928,FALSE,FALSE,NA,NA
9929,FALSE,FALSE,NA,NA
9930,FALSE,FALSE,NA,NA
9931,FALSE,FALSE,NA,NA
9932,FALSE,FALSE,NA,NA
9933,FALSE,FALSE,NA,NA
9934,FALSE,FALSE,NA,NA
9935,FALSE,FALSE,NA,NA
9936,FALSE,FALSE,NA,NA
9937,TRUE,FALSE,NA,NA
9938,TRUE,FALSE,NA,NA
9939,TRUE,FALSE,NA,NA
9940,TRUE,FALSE,NA,NA
9941,TRUE,FALSE,NA,NA
9942,TRUE,FALSE,NA,NA
9943,TRUE,TRUE,NA,NA
9944,TRUE,FALSE,NA,NA
9945,TRUE,FALSE,NA,NA
9946,TRUE,TRUE,NA,NA
9947,TRUE,FALSE,NA,NA
9948,TRUE,FALSE,NA,NA
9949,TRUE,TRUE,NA,NA
9950,TRUE,FALSE,NA,NA
9951,TRUE,FALSE,NA,NA
9952,TRUE,FALSE,NA,NA
9953,TRUE,FALSE,NA,NA
9954,TRUE,FALSE,NA,NA
9955,TRUE,FALSE,NA,NA
9956,TRUE,FALSE,NA,NA
9957,TRUE,FALSE,NA,NA
9958,TRUE,FALSE,NA,NA
9959,TRUE,FALSE,NA,NA
9960,TRUE,FALSE,NA,NA
9961,FALSE,FALSE,NA,NA
9962,TRUE,TRUE,NA,NA
9963,TRUE,FALSE,NA,NA
9964,TRUE,FALSE,NA,NA
9965,TRUE,FALSE,NA,NA
9966,TRUE,FALSE,NA,NA
9967,TRUE,FALSE,NA,NA
9968,TRUE,FALSE,NA,NA
9969,TRUE,TRUE,NA,NA
9970,TRUE,FALSE,NA,NA
9971,TRUE,FALSE,NA,NA
9972,TRUE,FALSE,NA,NA
9973,TRUE,FALSE,NA,NA
9974,TRUE,FALSE,NA,NA
9975,TRUE,FALSE,NA,NA
9976,TRUE,TRUE,NA,NA
9977,TRUE,FALSE,NA,NA
9978,TRUE,FALSE,NA,NA
9979,TRUE,FALSE,NA,NA
9980,TRUE,TRUE,NA,NA
9981,TRUE,TRUE,NA,NA
9982,TRUE,FALSE,NA,NA
9983,TRUE,FALSE,NA,NA
9984,TRUE,FALSE,NA,NA
9985,TRUE,FALSE,NA,NA
9986,TRUE,FALSE,NA,NA
9987,TRUE,FALSE,NA,NA
9988,TRUE,TRUE,NA,NA
9989,TRUE,FALSE,NA,NA
9990,TRUE,FALSE,NA,NA
9991,TRUE,FALSE,NA,NA
9992,TRUE,TRUE,NA,NA
9993,TRUE,FALSE,NA,NA
9994,TRUE,FALSE,NA,NA
9995,TRUE,FALSE,NA,NA
9996,TRUE,FALSE,NA,NA
9997,TRUE,FALSE,NA,NA
9998,TRUE,FALSE,NA,NA
9999,TRUE,FALSE,NA,NA
10000,TRUE,FALSE,NA,NA
10001,TRUE,FALSE,NA,NA
10002,TRUE,FALSE,NA,NA
10003,TRUE,FALSE,NA,NA
10004,TRUE,FALSE,NA,NA
10005,TRUE,FALSE,NA,NA
10006,TRUE,FALSE,NA,NA
10007,TRUE,FALSE,NA,NA
10008,TRUE,FALSE,NA,NA
10009,TRUE,FALSE,NA,NA
10010,TRUE,FALSE,NA,NA
10011,TRUE,FALSE,NA,NA
10012,TRUE,FALSE,NA,NA
10013,TRUE,FALSE,NA,NA
10014,TRUE,FALSE,NA,NA
10015,TRUE,FALSE,NA,NA
10016,TRUE,FALSE,NA,NA
10017,TRUE,FALSE,NA,NA
10018,TRUE,FALSE,NA,NA
10019,TRUE,TRUE,NA,NA
10020,TRUE,FALSE,NA,NA
10021,TRUE,FALSE,NA,NA
10022,TRUE,FALSE,NA,NA
10023,TRUE,FALSE,NA,NA
10024,TRUE,FALSE,NA,NA
10025,TRUE,FALSE,NA,NA
10026,TRUE,FALSE,NA,NA
10027,TRUE,FALSE,NA,NA
10028,TRUE,FALSE,NA,NA
10029,TRUE,FALSE,NA,NA
10030,TRUE,FALSE,NA,NA
10031,TRUE,FALSE,NA,NA
10032,TRUE,FALSE,NA,NA
10033,TRUE,FALSE,NA,NA
10034,TRUE,FALSE,NA,NA
10035,TRUE,FALSE,NA,NA
10036,TRUE,FALSE,NA,NA
10037,TRUE,FALSE,NA,NA
10038,TRUE,FALSE,NA,NA
10039,TRUE,FALSE,NA,NA
10040,TRUE,FALSE,NA,NA
10041,TRUE,FALSE,NA,NA
10042,TRUE,FALSE,NA,NA
10043,TRUE,TRUE,NA,NA
10044,TRUE,TRUE,NA,NA
10045,TRUE,FALSE,NA,NA
10046,TRUE,FALSE,NA,NA
10047,TRUE,FALSE,NA,NA
10048,TRUE,FALSE,NA,NA
10049,TRUE,TRUE,NA,NA
10050,TRUE,FALSE,NA,NA
10051,TRUE,FALSE,NA,NA
10052,TRUE,TRUE,NA,NA
10053,TRUE,FALSE,NA,NA
10054,TRUE,TRUE,NA,NA
10055,TRUE,FALSE,NA,NA
10056,TRUE,FALSE,NA,NA
10057,TRUE,FALSE,NA,NA
10058,TRUE,FALSE,NA,NA
10059,TRUE,FALSE,NA,NA
10060,TRUE,FALSE,NA,NA
10061,TRUE,TRUE,NA,NA
10062,TRUE,FALSE,NA,NA
10063,TRUE,TRUE,NA,NA
10064,TRUE,FALSE,NA,NA
10065,TRUE,FALSE,NA,NA
10066,TRUE,FALSE,NA,NA
10067,TRUE,FALSE,NA,NA
10068,TRUE,FALSE,NA,NA
10069,TRUE,FALSE,NA,NA
10070,TRUE,FALSE,NA,NA
10071,TRUE,FALSE,NA,NA
10072,TRUE,FALSE,NA,NA
10073,TRUE,TRUE,NA,NA
10074,TRUE,FALSE,NA,NA
10075,TRUE,TRUE,NA,NA
10076,TRUE,FALSE,NA,NA
10077,TRUE,FALSE,NA,NA
10078,TRUE,FALSE,NA,NA
10079,TRUE,FALSE,NA,NA
10080,TRUE,FALSE,NA,NA
10081,TRUE,TRUE,NA,NA
10082,TRUE,FALSE,NA,NA
10083,TRUE,FALSE,NA,NA
10084,TRUE,FALSE,NA,NA
10085,TRUE,FALSE,NA,NA
10086,TRUE,FALSE,NA,NA
10087,TRUE,FALSE,NA,NA
10088,TRUE,TRUE,NA,NA
10089,TRUE,FALSE,NA,NA
10090,TRUE,FALSE,NA,NA
10091,TRUE,FALSE,NA,NA
10092,TRUE,FALSE,NA,NA
10093,TRUE,FALSE,NA,NA
10094,TRUE,FALSE,NA,NA
10095,TRUE,FALSE,NA,NA
10096,TRUE,FALSE,NA,NA
10097,TRUE,TRUE,NA,NA
10098,TRUE,FALSE,NA,NA
10099,TRUE,FALSE,NA,NA
10100,TRUE,FALSE,NA,NA
10101,TRUE,FALSE,NA,NA
10102,TRUE,FALSE,NA,NA
10103,TRUE,FALSE,NA,NA
10104,TRUE,FALSE,NA,NA
10105,TRUE,FALSE,NA,NA
10106,TRUE,FALSE,NA,NA
10107,TRUE,FALSE,NA,NA
10108,TRUE,FALSE,NA,NA
10109,TRUE,FALSE,NA,NA
10110,TRUE,FALSE,NA,NA
10111,TRUE,TRUE,NA,NA
10112,TRUE,FALSE,NA,NA
10113,TRUE,TRUE,NA,NA
10114,TRUE,FALSE,NA,NA
10115,TRUE,FALSE,NA,NA
10116,FALSE,FALSE,NA,NA
10117,TRUE,FALSE,NA,NA
10118,TRUE,FALSE,NA,NA
10119,TRUE,TRUE,NA,NA
10120,TRUE,FALSE,NA,NA
10121,TRUE,FALSE,NA,NA
10122,TRUE,FALSE,NA,NA
10123,TRUE,FALSE,NA,NA
10124,TRUE,FALSE,NA,NA
10125,TRUE,FALSE,NA,NA
10126,TRUE,FALSE,NA,NA
10127,TRUE,FALSE,NA,NA
10128,TRUE,FALSE,NA,NA
10129,TRUE,TRUE,NA,NA
10130,TRUE,FALSE,NA,NA
10131,TRUE,FALSE,NA,NA
10132,TRUE,FALSE,NA,NA
10133,TRUE,TRUE,NA,NA
10134,TRUE,FALSE,NA,NA
10135,TRUE,FALSE,NA,NA
10136,TRUE,FALSE,NA,NA
10137,TRUE,FALSE,NA,NA
10138,TRUE,FALSE,NA,NA
10139,TRUE,FALSE,NA,NA
10140,TRUE,FALSE,NA,NA
10141,TRUE,FALSE,NA,NA
10142,TRUE,FALSE,NA,NA
10143,TRUE,FALSE,NA,NA
10144,TRUE,FALSE,NA,NA
10145,TRUE,FALSE,NA,NA
10146,TRUE,FALSE,NA,NA
10147,TRUE,TRUE,NA,NA
10148,TRUE,FALSE,NA,NA
10149,TRUE,FALSE,NA,NA
10150,TRUE,FALSE,NA,NA
10151,TRUE,FALSE,NA,NA
10152,TRUE,FALSE,NA,NA
10153,TRUE,FALSE,NA,NA
10154,TRUE,FALSE,NA,NA
10155,TRUE,FALSE,NA,NA
10156,TRUE,FALSE,NA,NA
10157,TRUE,FALSE,NA,NA
10158,TRUE,FALSE,NA,NA
10159,TRUE,FALSE,NA,NA
10160,TRUE,FALSE,NA,NA
10161,TRUE,FALSE,NA,NA
10162,TRUE,FALSE,NA,NA
10163,TRUE,FALSE,NA,NA
10164,TRUE,FALSE,NA,NA
10165,TRUE,FALSE,NA,NA
10166,TRUE,FALSE,NA,NA
10167,TRUE,FALSE,NA,NA
10168,TRUE,FALSE,NA,NA
10169,TRUE,FALSE,NA,NA
10170,TRUE,FALSE,NA,NA
10171,TRUE,FALSE,NA,NA
10172,TRUE,FALSE,NA,NA
10173,TRUE,FALSE,NA,NA
10174,TRUE,FALSE,NA,NA
10175,TRUE,FALSE,NA,NA
10176,TRUE,FALSE,NA,NA
10177,TRUE,FALSE,NA,NA
10178,TRUE,TRUE,NA,NA
10179,TRUE,FALSE,NA,NA
10180,TRUE,FALSE,NA,NA
10181,TRUE,FALSE,NA,NA
10182,TRUE,FALSE,NA,NA
10183,TRUE,FALSE,NA,NA
10184,TRUE,FALSE,NA,NA
10185,TRUE,FALSE,NA,NA
10186,TRUE,FALSE,NA,NA
10187,TRUE,FALSE,NA,NA
10188,TRUE,FALSE,NA,NA
10189,TRUE,TRUE,NA,NA
10190,TRUE,FALSE,NA,NA
10191,TRUE,FALSE,NA,NA
10192,TRUE,FALSE,NA,NA
10193,TRUE,FALSE,NA,NA
10194,TRUE,FALSE,NA,NA
10195,TRUE,FALSE,NA,NA
10196,TRUE,FALSE,NA,NA
10197,TRUE,FALSE,NA,NA
10198,TRUE,FALSE,NA,NA
10199,TRUE,FALSE,NA,NA
10200,TRUE,FALSE,NA,NA
10201,TRUE,TRUE,NA,NA
10202,TRUE,FALSE,NA,NA
10203,TRUE,FALSE,NA,NA
10204,TRUE,FALSE,NA,NA
10205,TRUE,FALSE,NA,NA
10206,TRUE,FALSE,NA,NA
10207,TRUE,FALSE,NA,NA
10208,TRUE,FALSE,NA,NA
10209,TRUE,FALSE,NA,NA
10210,TRUE,FALSE,NA,NA
10211,TRUE,FALSE,NA,NA
10212,TRUE,FALSE,NA,NA
10213,TRUE,FALSE,NA,NA
10214,TRUE,FALSE,NA,NA
10215,TRUE,FALSE,NA,NA
10216,TRUE,FALSE,NA,NA
10217,TRUE,FALSE,NA,NA
10218,TRUE,FALSE,NA,NA
10219,TRUE,FALSE,NA,NA
10220,TRUE,FALSE,NA,NA
10221,TRUE,FALSE,NA,NA
10222,TRUE,FALSE,NA,NA
10223,TRUE,FALSE,NA,NA
10224,TRUE,FALSE,NA,NA
10225,TRUE,FALSE,NA,NA
10226,TRUE,TRUE,NA,NA
10227,TRUE,FALSE,NA,NA
10228,TRUE,FALSE,NA,NA
10229,TRUE,FALSE,NA,NA
10230,TRUE,FALSE,NA,NA
10231,TRUE,FALSE,NA,NA
10232,TRUE,FALSE,NA,NA
10233,TRUE,FALSE,NA,NA
10234,TRUE,FALSE,NA,NA
10235,TRUE,FALSE,NA,NA
10236,TRUE,FALSE,NA,NA
10237,TRUE,FALSE,NA,NA
10238,TRUE,FALSE,NA,NA
10239,TRUE,FALSE,NA,NA
10240,TRUE,FALSE,NA,NA
10241,TRUE,FALSE,NA,NA
10242,TRUE,FALSE,NA,NA
10243,TRUE,FALSE,NA,NA
10244,TRUE,FALSE,NA,NA
10245,TRUE,FALSE,NA,NA
10246,TRUE,TRUE,NA,NA
10247,TRUE,FALSE,NA,NA
10248,TRUE,FALSE,NA,NA
10249,TRUE,FALSE,NA,NA
10250,TRUE,FALSE,NA,NA
10251,TRUE,FALSE,NA,NA
10252,TRUE,FALSE,NA,NA
10253,TRUE,FALSE,NA,NA
10254,TRUE,FALSE,NA,NA
10255,TRUE,FALSE,NA,NA
10256,TRUE,FALSE,NA,NA
10257,TRUE,FALSE,NA,NA
10258,TRUE,FALSE,NA,NA
10259,TRUE,FALSE,NA,NA
10260,TRUE,FALSE,NA,NA
10261,TRUE,FALSE,NA,NA
10262,TRUE,FALSE,NA,NA
10263,TRUE,FALSE,NA,NA
10264,TRUE,FALSE,NA,NA
10265,TRUE,FALSE,NA,NA
10266,TRUE,FALSE,NA,NA
10267,TRUE,FALSE,NA,NA
10268,TRUE,FALSE,NA,NA
10269,TRUE,FALSE,NA,NA
10270,TRUE,FALSE,NA,NA
10271,TRUE,FALSE,NA,NA
10272,TRUE,FALSE,NA,NA
10273,TRUE,FALSE,NA,NA
10274,TRUE,FALSE,NA,NA
10275,TRUE,FALSE,NA,NA
10276,TRUE,FALSE,NA,NA
10277,TRUE,FALSE,NA,NA
10278,TRUE,FALSE,NA,NA
10279,TRUE,TRUE,NA,NA
10280,TRUE,FALSE,NA,NA
10281,TRUE,TRUE,NA,NA
10282,TRUE,FALSE,NA,NA
10283,TRUE,FALSE,NA,NA
10284,TRUE,FALSE,NA,NA
10285,TRUE,FALSE,NA,NA
10286,TRUE,FALSE,NA,NA
10287,TRUE,FALSE,NA,NA
10288,TRUE,FALSE,NA,NA
10289,TRUE,FALSE,NA,NA
10290,TRUE,FALSE,NA,NA
10291,TRUE,FALSE,NA,NA
10292,TRUE,FALSE,NA,NA
10293,TRUE,FALSE,NA,NA
10294,TRUE,FALSE,NA,NA
10295,TRUE,FALSE,NA,NA
10296,TRUE,FALSE,NA,NA
10297,TRUE,FALSE,NA,NA
10298,TRUE,FALSE,NA,NA
10299,TRUE,FALSE,NA,NA
10300,TRUE,FALSE,NA,NA
10301,TRUE,FALSE,NA,NA
10302,TRUE,FALSE,NA,NA
10303,TRUE,FALSE,NA,NA
10304,TRUE,FALSE,NA,NA
10305,TRUE,FALSE,NA,NA
10306,TRUE,FALSE,NA,NA
10307,TRUE,FALSE,NA,NA
10308,TRUE,FALSE,NA,NA
10309,TRUE,FALSE,NA,NA
10310,TRUE,FALSE,NA,NA
10311,TRUE,FALSE,NA,NA
10312,TRUE,FALSE,NA,NA
10313,TRUE,TRUE,NA,NA
10314,TRUE,FALSE,NA,NA
10315,TRUE,FALSE,NA,NA
10316,TRUE,FALSE,NA,NA
10317,TRUE,FALSE,NA,NA
10318,TRUE,FALSE,NA,NA
10319,TRUE,FALSE,NA,NA
10320,TRUE,FALSE,NA,NA
10321,TRUE,FALSE,NA,NA
10322,TRUE,FALSE,NA,NA
10323,TRUE,FALSE,NA,NA
10324,TRUE,FALSE,NA,NA
10325,TRUE,FALSE,NA,NA
10326,TRUE,FALSE,NA,NA
10327,TRUE,FALSE,NA,NA
10328,TRUE,FALSE,NA,NA
10329,TRUE,FALSE,NA,NA
10330,TRUE,FALSE,NA,NA
10331,TRUE,FALSE,NA,NA
10332,TRUE,FALSE,NA,NA
10333,TRUE,FALSE,NA,NA
10334,TRUE,FALSE,NA,NA
10335,TRUE,FALSE,NA,NA
10336,TRUE,FALSE,NA,NA
10337,TRUE,FALSE,NA,NA
10338,TRUE,FALSE,NA,NA
10339,TRUE,FALSE,NA,NA
10340,TRUE,FALSE,NA,NA
10341,TRUE,FALSE,NA,NA
10342,TRUE,FALSE,NA,NA
10343,TRUE,FALSE,NA,NA
10344,TRUE,FALSE,NA,NA
10345,TRUE,FALSE,NA,NA
10346,TRUE,FALSE,NA,NA
10347,TRUE,FALSE,NA,NA
10348,TRUE,FALSE,NA,NA
10349,TRUE,FALSE,NA,NA
10350,TRUE,FALSE,NA,NA
10351,TRUE,FALSE,NA,NA
10352,TRUE,FALSE,NA,NA
10353,TRUE,FALSE,NA,NA
10354,TRUE,FALSE,NA,NA
10355,TRUE,FALSE,NA,NA
10356,TRUE,FALSE,NA,NA
10357,TRUE,FALSE,NA,NA
10358,TRUE,FALSE,NA,NA
10359,TRUE,FALSE,NA,NA
10360,TRUE,FALSE,NA,NA
10361,TRUE,FALSE,NA,NA
10362,TRUE,FALSE,NA,NA
10363,TRUE,FALSE,NA,NA
10364,TRUE,FALSE,NA,NA
10365,TRUE,FALSE,NA,NA
10366,TRUE,FALSE,NA,NA
10367,TRUE,FALSE,NA,NA
10368,TRUE,FALSE,NA,NA
10369,TRUE,FALSE,NA,NA
10370,TRUE,FALSE,NA,NA
10371,TRUE,FALSE,NA,NA
10372,TRUE,FALSE,NA,NA
10373,TRUE,TRUE,NA,NA
10374,TRUE,FALSE,NA,NA
10375,TRUE,FALSE,NA,NA
10376,TRUE,FALSE,NA,NA
10377,TRUE,FALSE,NA,NA
10378,TRUE,FALSE,NA,NA
10379,TRUE,FALSE,NA,NA
10380,TRUE,FALSE,NA,NA
10381,TRUE,FALSE,NA,NA
10382,TRUE,FALSE,NA,NA
10383,TRUE,FALSE,NA,NA
10384,TRUE,FALSE,NA,NA
10385,TRUE,FALSE,NA,NA
10386,TRUE,FALSE,NA,NA
10387,TRUE,FALSE,NA,NA
10388,TRUE,FALSE,NA,NA
10389,TRUE,FALSE,NA,NA
10390,TRUE,FALSE,NA,NA
10391,TRUE,FALSE,NA,NA
10392,TRUE,FALSE,NA,NA
10393,TRUE,FALSE,NA,NA
10394,TRUE,FALSE,NA,NA
10395,TRUE,FALSE,NA,NA
10396,TRUE,FALSE,NA,NA
10397,TRUE,FALSE,NA,NA
10398,TRUE,FALSE,NA,NA
10399,TRUE,FALSE,NA,NA
10400,TRUE,FALSE,NA,NA
10401,TRUE,FALSE,NA,NA
10402,TRUE,FALSE,NA,NA
10403,TRUE,FALSE,NA,NA
10404,TRUE,FALSE,NA,NA
10405,TRUE,FALSE,NA,NA
10406,TRUE,FALSE,NA,NA
10407,TRUE,FALSE,NA,NA
10408,TRUE,FALSE,NA,NA
10409,TRUE,FALSE,NA,NA
10410,TRUE,FALSE,NA,NA
10411,TRUE,FALSE,NA,NA
10412,TRUE,FALSE,NA,NA
10413,TRUE,TRUE,NA,NA
10414,TRUE,FALSE,NA,NA
10415,TRUE,FALSE,NA,NA
10416,TRUE,FALSE,NA,NA
10417,TRUE,TRUE,NA,NA
10418,TRUE,FALSE,NA,NA
10419,TRUE,FALSE,NA,NA
10420,TRUE,FALSE,NA,NA
10421,TRUE,FALSE,NA,NA
10422,TRUE,FALSE,NA,NA
10423,TRUE,FALSE,NA,NA
10424,TRUE,FALSE,NA,NA
10425,TRUE,FALSE,NA,NA
10426,TRUE,FALSE,NA,NA
10427,TRUE,FALSE,NA,NA
10428,TRUE,FALSE,NA,NA
10429,TRUE,FALSE,NA,NA
10430,TRUE,FALSE,NA,NA
10431,TRUE,FALSE,NA,NA
10432,TRUE,FALSE,NA,NA
10433,TRUE,FALSE,NA,NA
10434,TRUE,FALSE,NA,NA
10435,TRUE,FALSE,NA,NA
10436,TRUE,FALSE,NA,NA
10437,TRUE,FALSE,NA,NA
10438,TRUE,FALSE,NA,NA
10439,TRUE,FALSE,NA,NA
10440,TRUE,FALSE,NA,NA
10441,TRUE,FALSE,NA,NA
10442,TRUE,FALSE,NA,NA
10443,TRUE,FALSE,NA,NA
10444,TRUE,FALSE,NA,NA
10445,TRUE,FALSE,NA,NA
10446,TRUE,FALSE,NA,NA
10447,TRUE,TRUE,NA,NA
10448,TRUE,FALSE,NA,NA
10449,TRUE,FALSE,NA,NA
10450,TRUE,FALSE,NA,NA
10451,TRUE,FALSE,NA,NA
10452,TRUE,FALSE,NA,NA
10453,TRUE,FALSE,NA,NA
10454,TRUE,TRUE,NA,NA
10455,TRUE,FALSE,NA,NA
10456,TRUE,FALSE,NA,NA
10457,TRUE,FALSE,NA,NA
10458,TRUE,FALSE,NA,NA
10459,TRUE,FALSE,NA,NA
10460,TRUE,FALSE,NA,NA
10461,TRUE,FALSE,NA,NA
10462,TRUE,FALSE,NA,NA
10463,TRUE,FALSE,NA,NA
10464,TRUE,FALSE,NA,NA
10465,TRUE,FALSE,NA,NA
10466,TRUE,FALSE,NA,NA
10467,TRUE,FALSE,NA,NA
10468,TRUE,FALSE,NA,NA
10469,TRUE,FALSE,NA,NA
10470,TRUE,FALSE,NA,NA
10471,TRUE,FALSE,NA,NA
10472,TRUE,FALSE,NA,NA
10473,TRUE,FALSE,NA,NA
10474,TRUE,FALSE,NA,NA
10475,TRUE,FALSE,NA,NA
10476,TRUE,FALSE,NA,NA
10477,TRUE,FALSE,NA,NA
10478,TRUE,FALSE,NA,NA
10479,TRUE,FALSE,NA,NA
10480,TRUE,FALSE,NA,NA
10481,TRUE,FALSE,NA,NA
10482,TRUE,FALSE,NA,NA
10483,TRUE,FALSE,NA,NA
10484,TRUE,FALSE,NA,NA
10485,TRUE,FALSE,NA,NA
10486,TRUE,FALSE,NA,NA
10487,TRUE,FALSE,NA,NA
10488,TRUE,FALSE,NA,NA
10489,TRUE,FALSE,NA,NA
10490,TRUE,FALSE,NA,NA
10491,TRUE,TRUE,NA,NA
10492,TRUE,FALSE,NA,NA
10493,TRUE,FALSE,NA,NA
10494,TRUE,FALSE,NA,NA
10495,TRUE,FALSE,NA,NA
10496,TRUE,FALSE,NA,NA
10497,TRUE,FALSE,NA,NA
10498,TRUE,TRUE,NA,NA
10499,TRUE,FALSE,NA,NA
10500,TRUE,FALSE,NA,NA
10501,TRUE,FALSE,NA,NA
10502,TRUE,FALSE,NA,NA
10503,TRUE,FALSE,NA,NA
10504,TRUE,FALSE,NA,NA
10505,TRUE,FALSE,NA,NA
10506,TRUE,FALSE,NA,NA
10507,TRUE,FALSE,NA,NA
10508,TRUE,FALSE,NA,NA
10509,TRUE,FALSE,NA,NA
10510,TRUE,FALSE,NA,NA
10511,TRUE,FALSE,NA,NA
10512,TRUE,FALSE,NA,NA
10513,TRUE,FALSE,NA,NA
10514,TRUE,FALSE,NA,NA
10515,TRUE,FALSE,NA,NA
10516,TRUE,FALSE,NA,NA
10517,TRUE,FALSE,NA,NA
10518,TRUE,FALSE,NA,NA
10519,TRUE,FALSE,NA,NA
10520,TRUE,TRUE,NA,NA
10521,TRUE,FALSE,NA,NA
10522,TRUE,FALSE,NA,NA
10523,TRUE,FALSE,NA,NA
10524,TRUE,FALSE,NA,NA
10525,TRUE,FALSE,NA,NA
10526,TRUE,FALSE,NA,NA
10527,TRUE,FALSE,NA,NA
10528,TRUE,FALSE,NA,NA
10529,TRUE,FALSE,NA,NA
10530,TRUE,FALSE,NA,NA
10531,TRUE,FALSE,NA,NA
10532,TRUE,FALSE,NA,NA
10533,TRUE,FALSE,NA,NA
10534,TRUE,FALSE,NA,NA
10535,TRUE,TRUE,NA,NA
10536,TRUE,FALSE,NA,NA
10537,TRUE,FALSE,NA,NA
10538,TRUE,FALSE,NA,NA
10539,TRUE,FALSE,NA,NA
10540,TRUE,FALSE,NA,NA
10541,TRUE,FALSE,NA,NA
10542,TRUE,FALSE,NA,NA
10543,TRUE,FALSE,NA,NA
10544,TRUE,TRUE,NA,NA
10545,TRUE,TRUE,NA,NA
10546,TRUE,TRUE,NA,NA
10547,TRUE,FALSE,NA,NA
10548,TRUE,FALSE,NA,NA
10549,TRUE,FALSE,NA,NA
10550,TRUE,TRUE,NA,NA
10551,TRUE,TRUE,NA,NA
10552,TRUE,FALSE,NA,NA
10553,TRUE,FALSE,NA,NA
10554,TRUE,FALSE,NA,NA
10555,TRUE,FALSE,NA,NA
10556,TRUE,FALSE,NA,NA
10557,TRUE,FALSE,NA,NA
10558,TRUE,FALSE,NA,NA
10559,TRUE,FALSE,NA,NA
10560,TRUE,TRUE,NA,NA
10561,TRUE,FALSE,NA,NA
10562,TRUE,FALSE,NA,NA
10563,TRUE,FALSE,NA,NA
10564,TRUE,TRUE,NA,NA
10565,TRUE,TRUE,NA,NA
10566,TRUE,FALSE,NA,NA
10567,TRUE,FALSE,NA,NA
10568,TRUE,FALSE,NA,NA
10569,TRUE,FALSE,NA,NA
10570,TRUE,FALSE,NA,NA
10571,TRUE,FALSE,NA,NA
10572,TRUE,FALSE,NA,NA
10573,TRUE,FALSE,NA,NA
10574,TRUE,FALSE,NA,NA
10575,TRUE,FALSE,NA,NA
10576,TRUE,FALSE,NA,NA
10577,TRUE,FALSE,NA,NA
10578,TRUE,FALSE,NA,NA
10579,TRUE,FALSE,NA,NA
10580,TRUE,FALSE,NA,NA
10581,TRUE,FALSE,NA,NA
10582,TRUE,FALSE,NA,NA
10583,TRUE,FALSE,NA,NA
10584,TRUE,FALSE,NA,NA
10585,TRUE,FALSE,NA,NA
10586,TRUE,FALSE,NA,NA
10587,TRUE,TRUE,NA,NA
10588,TRUE,TRUE,NA,NA
10589,TRUE,TRUE,NA,NA
10590,TRUE,TRUE,NA,NA
10591,TRUE,FALSE,NA,NA
10592,TRUE,FALSE,NA,NA
10593,TRUE,FALSE,NA,NA
10594,TRUE,FALSE,NA,NA
10595,TRUE,FALSE,NA,NA
10596,TRUE,FALSE,NA,NA
10597,TRUE,FALSE,NA,NA
10598,TRUE,TRUE,NA,NA
10599,TRUE,FALSE,NA,NA
10600,TRUE,FALSE,NA,NA
10601,TRUE,FALSE,NA,NA
10602,TRUE,FALSE,NA,NA
10603,TRUE,FALSE,NA,NA
10604,TRUE,FALSE,NA,NA
10605,TRUE,FALSE,NA,NA
10606,TRUE,FALSE,NA,NA
10607,TRUE,FALSE,NA,NA
10608,TRUE,FALSE,NA,NA
10609,TRUE,FALSE,NA,NA
10610,TRUE,FALSE,NA,NA
10611,TRUE,FALSE,NA,NA
10612,TRUE,FALSE,NA,NA
10613,TRUE,TRUE,NA,NA
10614,TRUE,FALSE,NA,NA
10615,TRUE,FALSE,NA,NA
10616,TRUE,FALSE,NA,NA
10617,TRUE,FALSE,NA,NA
10618,TRUE,FALSE,NA,NA
10619,TRUE,FALSE,NA,NA
10620,TRUE,FALSE,NA,NA
10621,TRUE,FALSE,NA,NA
10622,TRUE,TRUE,NA,NA
10623,TRUE,FALSE,NA,NA
10624,TRUE,FALSE,NA,NA
10625,TRUE,FALSE,NA,NA
10626,TRUE,FALSE,NA,NA
10627,TRUE,FALSE,NA,NA
10628,TRUE,FALSE,NA,NA
10629,TRUE,FALSE,NA,NA
10630,TRUE,TRUE,NA,NA
